	3646.02911	0.00588	
	3730.95604	0.00584	
	3817.86117	0.0058	
	3906.79058	0.00576	
	3997.79142	0.00572	
	4090.91195	0.00568	
	4186.20153	0.00564	
	4283.71069	0.0056	
	4383.49112	0.00557	
	4485.59575	0.00553	
	4590.0787	0.00549	
	4696.99537	0.00545	
	4806.40245	0.00542	
	4918.35794	0.00538	
	5032.92121	0.00534	
	5150.15301	0.00531	
	5270.11548	0.00527	
	5392.87223	0.00524	
	5518.48838	0.0052	
	5647.03048	0.00517	
	5778.56672	0.00513	
	5913.16683	0.0051	
	6050.90218	0.00506	
	6191.8458	0.00503	
	6336.07241	0.005	
	6483.65848	0.00496	
	6634.6823	0.00493	
	6789.22389	0.0049	
	6947.36525	0.00487	
	7109.19016	0.00483	
	7274.78449	0.0048	
	7444.23598	0.00477	
	7617.63451	0.00474	
	7795.07203	0.00471	
	7976.64258	0.00468	
	8162.44244	0.00465	
	8352.57014	0.00462	
	8547.12648	0.00459	
	8746.21464	0.00456	
	8949.94016	0.00453	
	9158.41104	0.0045	
	9371.73786	0.00447	
	9590.03365	0.00444	
	9813.41423	0.00441	
	10041.998	0.00438	
	10275.9062	0.00435	
	10515.2628	0.00432	
	10760.1947	0.00429	
	11010.8319	0.00427	
	11267.3071	0.00424	
	11529.7564	0.00421	
	11798.3189	0.00418	
	12073.1371	0.00416	
	12354.3566	0.00413	
	12642.1265	0.0041	
	12936.5995	0.00408	
	13237.9316	0.00405	
	13546.2827	0.00402	
	13861.8161	0.004	
	14184.6993	0.00397	
	14515.1033	0.00395	
	14853.2034	0.00392	
	15199.179	0.0039	
	15553.2135	0.00387	
	15915.4943	0.00385	
	16286.2138	0.00382	
	16665.5684	0.0038	
	17053.7594	0.00377	
	17450.9925	0.00375	
	17857.4783	0.00373	
	18273.4324	0.0037	
	18699.0754	0.00368	
	19134.6328	0.00366	
	19580.3356	0.00363	
	20036.4202	0.00361	
	20503.1284	0.00359	
	20980.7076	0.00356	
	21469.4111	0.00354	
	21969.4979	0.00352	
	22481.2333	0.0035	
	23004.8884	0.00347	
	23540.7411	0.00345	
	24089.0754	0.00343	
	24650.1821	0.00341	
	25224.3586	0.00339	
	25811.9094	0.00337	
	26413.146	0.00334	
	27028.3872	0.00332	
	27657.9592	0.0033	
	28302.1958	0.00328	
	28961.4387	0.00326	
	29636.0372	0.00324	
	30326.3492	0.00322	
	31032.7406	0.0032	
	31755.586	0.00318	
	32495.2687	0.00316	
	33252.1807	0.00314	
	34026.7235	0.00312	
	34819.3076	0.0031	
	35630.3536	0.00308	
	36460.2911	0.00306	
	37309.5604	0.00304	
	38178.6117	0.00303	
	39067.9058	0.00301	
	39977.9142	0.00299	
	40909.1195	0.00297	
	41862.0153	0.00295	
	42837.1069	0.00293	
	43834.9112	0.00291	
	44855.9575	0.0029	
	45900.787	0.00288	
	46969.9537	0.00286	
	48064.0245	0.00284	
	49183.5794	0.00283	
	50329.2121	0.00281	
	51501.5301	0.00279	
	52701.1548	0.00277	
	53928.7223	0.00276	
	55184.8838	0.00274	
	56470.3048	0.00272	
	57785.6672	0.00271	
	59131.6683	0.00269	
	60509.0218	0.00267	
	61918.458	0.00266	
	63360.7241	0.00264	
	64836.5848	0.00262	
	66346.823	0.00261	
	67892.2389	0.00259	
	69473.6525	0.00258	
	71091.9016	0.00256	
	72747.8449	0.00254	
	74442.3598	0.00253	
	76176.3451	0.00251	
	77950.7203	0.0025	
	79766.4258	0.00248	
	81624.4244	0.00247	
	83525.7014	0.00245	
	85471.2648	0.00244	
	87462.1464	0.00242	
	89499.4016	0.00241	
	91584.1104	0.00239	
	93717.3786	0.00238	
	95900.3365	0.00236	
	98134.1423	0.00235	
	100419.98	0.00233	
	102759.062	0.00232	
	105152.628	0.00231	
	107601.947	0.00229	
	110108.319	0.00228	
	112673.071	0.00226	
	115297.564	0.00225	
	117983.189	0.00224	
	120731.371	0.00222	
	123543.566	0.00221	
	126421.265	0.0022	
	129365.995	0.00218	
	132379.316	0.00217	
	135462.827	0.00216	
	138618.161	0.00214	
	141846.993	0.00213	
	145151.033	0.00212	
	148532.034	0.00211	
	151991.79	0.00209	
	155532.135	0.00208	
	159154.943	0.00207	
	162862.138	0.00206	
	166655.684	0.00204	
	170537.594	0.00203	
	174509.925	0.00202	
	178574.783	0.00201	
	182734.324	0.00199	
	186990.754	0.00198	
	191346.328	0.00197	
	195803.356	0.00196	
	200364.202	0.00195	
	205031.284	0.00194	
	209807.076	0.00192	
	214694.111	0.00191	
	219694.979	0.0019	
	224812.333	0.00189	
	230048.884	0.00188	
	235407.411	0.00187	
	240890.754	0.00186	
	246501.821	0.00184	
	252243.586	0.00183	
	258119.094	0.00182	
	264131.46	0.00181	
	270283.872	0.0018	
	276579.592	0.00179	
	283021.958	0.00178	
	289614.387	0.00177	
	296360.372	0.00176	
	303263.492	0.00175	
	310327.406	0.00174	
	317555.86	0.00173	
	324952.687	0.00172	
	332521.807	0.00171	
	340267.235	0.0017	
	348193.076	0.00169	
	356303.536	0.00168	
	364602.911	0.00167	
	373095.604	0.00166	
	381786.117	0.00165	
	390679.058	0.00164	
	399779.142	0.00163	
	409091.195	0.00162	
	418620.153	0.00161	
	428371.069	0.0016	
	438349.112	0.00159	
	448559.575	0.00158	
	459007.87	0.00157	
	469699.537	0.00156	
	480640.245	0.00155	
	491835.794	0.00154	
	503292.121	0.00153	
	515015.301	0.00152	
	527011.548	0.00151	
	539287.223	0.00151	
	551848.838	0.0015	
	564703.048	0.00149	
	577856.672	0.00148	
	591316.683	0.00147	
	605090.218	0.00146	
	619184.58	0.00145	
	633607.241	0.00144	
	648365.848	0.00144	
	663468.23	0.00143	
	678922.389	0.00142	
	694736.525	0.00141	
	710919.016	0.0014	
	727478.449	0.00139	
	744423.598	0.00139	
	761763.451	0.00138	
	779507.203	0.00137	
	797664.258	0.00136	
	816244.244	0.00135	
	835257.014	0.00135	
	854712.648	0.00134	
	874621.464	0.00133	
	894994.016	0.00132	
	915841.104	0.00131	
	937173.786	0.00131	
	959003.365	0.0013	
	981341.423	0.00129	
	1.0042E6	0.00128	
	1.02759E6	0.00128	
	1.05153E6	0.00127	
	1.07602E6	0.00126	
	1.10108E6	0.00125	
	1.12673E6	0.00125	
	1.15298E6	0.00124	
	1.17983E6	0.00123	
	1.20731E6	0.00122	
	1.23544E6	0.00122	
	1.26421E6	0.00121	
	1.29366E6	0.0012	
	1.32379E6	0.0012	
	1.35463E6	0.00119	
	1.38618E6	0.00118	
	1.41847E6	0.00117	
	1.45151E6	0.00117	
	1.48532E6	0.00116	
	1.51992E6	0.00115	
	1.55532E6	0.00115	
	1.59155E6	0.00114	
	1.62862E6	0.00113	
	1.66656E6	0.00113	
	1.70538E6	0.00112	
	1.7451E6	0.00111	
	1.78575E6	0.00111	
	1.82734E6	0.0011	
	1.86991E6	0.00109	
	1.91346E6	0.00109	
	1.95803E6	0.00108	
	2.00364E6	0.00108	
	2.05031E6	0.00107	
	2.09807E6	0.00106	
	2.14694E6	0.00106	
	2.19695E6	0.00105	
	2.24812E6	0.00104	
	2.30049E6	0.00104	
	2.35407E6	0.00103	
	2.40891E6	0.00103	
	2.46502E6	0.00102	
	2.52244E6	0.00101	
	2.58119E6	0.00101	
	2.64131E6	0.001	
	2.70284E6	9.96483E-4	
	2.7658E6	9.9067E-4	
	2.83022E6	9.8488E-4	
	2.89614E6	9.79134E-4	
	2.9636E6	9.7342E-4	
	3.03263E6	9.67738E-4	
	3.10327E6	9.62091E-4	
	3.17556E6	9.56478E-4	
	3.24953E6	9.50899E-4	
	3.32522E6	9.45355E-4	
	3.40267E6	9.39838E-4	
	3.48193E6	9.34359E-4	
	3.56304E6	9.28913E-4	
	3.64603E6	9.23497E-4	
	3.73096E6	9.18118E-4	
	3.81786E6	9.12768E-4	
	3.90679E6	9.07447E-4	
	3.99779E6	9.0216E-4	
	4.09091E6	8.96904E-4	
	4.1862E6	8.9168E-4	
	4.28371E6	8.86485E-4	
	4.38349E6	8.81326E-4	
	4.4856E6	8.76192E-4	
	4.59008E6	8.71093E-4	
	4.697E6	8.66023E-4	
	4.8064E6	8.60981E-4	
	4.91836E6	8.55965E-4	
	5.03292E6	8.50991E-4	
	5.15015E6	8.4604E-4	
	5.27012E6	8.41113E-4	
	5.39287E6	8.36225E-4	
	5.51849E6	8.3136E-4	
	5.64703E6	8.26526E-4	
	5.77857E6	8.21716E-4	
	5.91317E6	8.16942E-4	
	6.0509E6	8.1219E-4	
	6.19185E6	8.07471E-4	
	6.33607E6	8.02776E-4	
	6.48366E6	7.98111E-4	
	6.63468E6	7.93474E-4	
	6.78922E6	7.88864E-4	
	6.94737E6	7.84279E-4	
	7.10919E6	7.79724E-4	
	7.27478E6	7.75194E-4	
	7.44424E6	7.70691E-4	
	7.61763E6	7.66218E-4	
	7.79507E6	7.61767E-4	
	7.97664E6	7.57344E-4	
	8.16244E6	7.5295E-4	
	8.35257E6	7.48575E-4	
	8.54713E6	7.44231E-4	
	8.74621E6	7.39914E-4	
	8.94994E6	7.35618E-4	
	9.15841E6	7.31349E-4	
	9.37174E6	7.27105E-4	
	9.59003E6	7.22888E-4	
	9.81341E6	7.18693E-4	
	1.0042E7	7.14525E-4	
	1.02759E7	7.1038E-4	
	1.05153E7	7.06262E-4	
	1.07602E7	7.02167E-4	
	1.10108E7	6.9809E-4	
	1.12673E7	6.94044E-4	
	1.15298E7	6.90023E-4	
	1.17983E7	6.86019E-4	
	1.20731E7	6.82044E-4	
	1.23544E7	6.78093E-4	
	1.26421E7	6.74161E-4	
	1.29366E7	6.70255E-4	
	1.32379E7	6.6637E-4	
	1.35463E7	6.62509E-4	
	1.38618E7	6.58671E-4	
	1.41847E7	6.54855E-4	
	1.45151E7	6.51062E-4	
	1.48532E7	6.4729E-4	
	1.51992E7	6.43542E-4	
	1.55532E7	6.39816E-4	
	1.59155E7	6.36108E-4	
	1.62862E7	6.32426E-4	
	1.66656E7	6.28763E-4	
	1.70538E7	6.25123E-4	
	1.7451E7	6.21508E-4	
	1.78575E7	6.1791E-4	
	1.82734E7	6.1433E-4	
	1.86991E7	6.10776E-4	
	1.91346E7	6.0724E-4	
	1.95803E7	6.03729E-4	
	2.00364E7	6.00231E-4	
	2.05031E7	5.9676E-4	
	2.09807E7	5.93307E-4	
	2.14694E7	5.89872E-4	
	2.19695E7	5.86463E-4	
	2.24812E7	5.83069E-4	
	2.30049E7	5.79699E-4	
	2.35407E7	5.76342E-4	
	2.40891E7	5.73011E-4	
	2.46502E7	5.69693E-4	
	2.52244E7	5.66405E-4	
	2.58119E7	5.63125E-4	
	2.64131E7	5.59874E-4	
	2.70284E7	5.56632E-4	
	2.7658E7	5.53417E-4	
	2.83022E7	5.50218E-4	
	2.89614E7	5.47034E-4	
	2.9636E7	5.43873E-4	
	3.03263E7	5.40732E-4	
	3.10327E7	5.37606E-4	
	3.17556E7	5.34498E-4	
	3.24953E7	5.3141E-4	
	3.32522E7	5.28339E-4	
	3.40267E7	5.25286E-4	
	3.48193E7	5.22252E-4	
	3.56304E7	5.19236E-4	
	3.64603E7	5.16234E-4	
	3.73096E7	5.13253E-4	
	3.81786E7	5.10288E-4	
	3.90679E7	5.07341E-4	
	3.99779E7	5.04409E-4	
	4.09091E7	5.01496E-4	
	4.1862E7	4.98601E-4	
	4.28371E7	4.95722E-4	
	4.38349E7	4.92858E-4	
	4.4856E7	4.90012E-4	
	4.59008E7	4.87184E-4	
	4.697E7	4.84371E-4	
	4.8064E7	4.81575E-4	
	4.91836E7	4.78794E-4	
	5.03292E7	4.76028E-4	
	5.15015E7	4.73282E-4	
	5.27012E7	4.70551E-4	
	5.39287E7	4.67833E-4	
	5.51849E7	4.65134E-4	
	5.64703E7	4.6245E-4	
	5.77857E7	4.5978E-4	
	5.91317E7	4.57128E-4	
	6.0509E7	4.5449E-4	
	6.19185E7	4.51867E-4	
	6.33607E7	4.49257E-4	
	6.48366E7	4.46669E-4	
	6.63468E7	4.4409E-4	
	6.78922E7	4.41529E-4	
	6.94737E7	4.38979E-4	
	7.10919E7	4.36451E-4	
	7.27478E7	4.3393E-4	
	7.44424E7	4.3143E-4	
	7.61763E7	4.2894E-4	
	7.79507E7	4.26464E-4	
	7.97664E7	4.24005E-4	
	8.16244E7	4.2156E-4	
	8.35257E7	4.19128E-4	
	8.54713E7	4.16713E-4	
	8.74621E7	4.1431E-4	
	8.94994E7	4.11918E-4	
	9.15841E7	4.09545E-4	
	9.37174E7	4.07183E-4	
	9.59003E7	4.04836E-4	
	9.81341E7	4.02503E-4	
	1.0042E8	4.00181E-4	
	1.02759E8	3.97873E-4	
	1.05153E8	3.95579E-4	
	1.07602E8	3.93302E-4	
	1.10108E8	3.91033E-4	
	1.12673E8	3.88777E-4	
	1.15298E8	3.86536E-4	
	1.17983E8	3.84311E-4	
	1.20731E8	3.82095E-4	
	1.23544E8	3.79895E-4	
	1.26421E8	3.77702E-4	
	1.29366E8	3.75528E-4	
	1.32379E8	3.73362E-4	
	1.35463E8	3.71213E-4	
	1.38618E8	3.69072E-4	
	1.41847E8	3.66945E-4	
	1.45151E8	3.6483E-4	
	1.48532E8	3.6273E-4	
	1.51992E8	3.6064E-4	
	1.55532E8	3.58562E-4	
	1.59155E8	3.56497E-4	
	1.62862E8	3.5444E-4	
	1.66656E8	3.52401E-4	
	1.70538E8	3.50371E-4	
	1.7451E8	3.4835E-4	
	1.78575E8	3.46345E-4	
	1.82734E8	3.4435E-4	
	1.86991E8	3.42368E-4	
	1.91346E8	3.40395E-4	
	1.95803E8	3.38434E-4	
	2.00364E8	3.36484E-4	
	2.05031E8	3.34547E-4	
	2.09807E8	3.3262E-4	
	2.14694E8	3.30704E-4	
	2.19695E8	3.288E-4	
	2.24812E8	3.26908E-4	
	2.30049E8	3.25022E-4	
	2.35407E8	3.23152E-4	
	2.40891E8	3.21292E-4	
	2.46502E8	3.19443E-4	
	2.52244E8	3.176E-4	
	2.58119E8	3.15775E-4	
	2.64131E8	3.13954E-4	
	2.70284E8	3.12148E-4	
	2.7658E8	3.10351E-4	
	2.83022E8	3.08567E-4	
	2.89614E8	3.06787E-4	
	2.9636E8	3.05022E-4	
	3.03263E8	3.03263E-4	
	3.10327E8	3.01519E-4	
	3.17556E8	2.99784E-4	
	3.24953E8	2.98061E-4	
	3.32522E8	2.96339E-4	
	3.40267E8	2.94638E-4	
	3.48193E8	2.9294E-4	
	3.56304E8	2.91254E-4	
	3.64603E8	2.89579E-4	
	3.73096E8	2.87912E-4	
	3.81786E8	2.86256E-4	
	3.90679E8	2.84607E-4	
	3.99779E8	2.82967E-4	
	4.09091E8	2.81341E-4	
	4.1862E8	2.79722E-4	
	4.28371E8	2.78111E-4	
	4.38349E8	2.76511E-4	
	4.4856E8	2.74918E-4	
	4.59008E8	2.73337E-4	
	4.697E8	2.71763E-4	
	4.8064E8	2.70204E-4	
	4.91836E8	2.68647E-4	
	5.03292E8	2.671E-4	
	5.15015E8	2.65564E-4	
	5.27012E8	2.64034E-4	
	5.39287E8	2.62514E-4	
	5.51849E8	2.61007E-4	
	5.64703E8	2.59505E-4	
	5.77857E8	2.5801E-4	
	5.91317E8	2.56527E-4	
	6.0509E8	2.55049E-4	
	6.19185E8	2.53584E-4	
	6.33607E8	2.52124E-4	
	6.48366E8	2.50673E-4	
	6.63468E8	2.49233E-4	
	6.78922E8	2.47796E-4	
	6.94737E8	2.4637E-4	
	7.10919E8	2.44955E-4	
	7.27478E8	2.43547E-4	
	7.44424E8	2.42145E-4	
	7.61763E8	2.40751E-4	
	7.79507E8	2.39367E-4	
	7.97664E8	2.37988E-4	
	8.16244E8	2.36621E-4	
	8.35257E8	2.35259E-4	
	8.54713E8	2.33906E-4	
	8.74621E8	2.3256E-4	
	8.94994E8	2.31224E-4	
	9.15841E8	2.29895E-4	
	9.37174E8	2.28569E-4	
	9.59003E8	2.27255E-4	
